ID,Case Number,Date,Block,IUCR,PrimaryType,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
24163,JB421002,09/04/2018 09:07:00 AM,072XX S BENNETT AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,324,3,5,43,01A,1189962,1857296,2018,09/11/2018 04:02:09 PM,41.76345647,-87.57930677,"(41.763456466, -87.579306774)"
11435887,JB421411,09/04/2018 09:36:00 AM,066XX W NORTH AVE,031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,2513,25,36,25,3,1131925,1909925,2018,09/11/2018 04:02:09 PM,41.90907821,-87.79080902,"(41.909078207, -87.790809021)"
11435958,JB421441,09/04/2018 09:55:00 AM,050XX S LA CROSSE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,814,8,23,56,3,1144874,1870872,2018,09/11/2018 04:02:09 PM,41.80167702,-87.74422397,"(41.801677015, -87.744223967)"
11440354,JB427575,09/04/2018 10:00:00 AM,083XX S BOND AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,424,4,10,46,5,1198607,1849872,2018,09/12/2018 04:00:35 PM,41.74287218,-87.54787021,"(41.742872182, -87.547870208)"
11436549,JB422511,09/04/2018 10:00:00 AM,012XX S FAIRFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1023,10,28,29,5,1158230,1894168,2018,09/11/2018 04:02:09 PM,41.86534234,-87.69460666,"(41.865342341, -87.694606658)"
11436208,JB421946,09/04/2018 10:00:00 AM,028XX S KARLOV AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1031,10,22,30,5,1149511,1884761,2018,09/11/2018 04:02:09 PM,41.83970191,-87.72685854,"(41.839701911, -87.726858543)"
11436334,JB422307,09/04/2018 10:12:00 AM,051XX S ALBANY AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,923,9,14,63,5,1156578,1870444,2018,09/11/2018 04:02:09 PM,41.80027438,-87.701312,"(41.800274382, -87.701312003)"
11437511,JB423699,09/04/2018 10:30:00 AM,047XX S PRAIRIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,224,2,3,38,3,1178837,1873755,2018,09/11/2018 04:02:09 PM,41.80888194,-87.61958096,"(41.80888194, -87.61958096)"
11435917,JB421544,09/04/2018 11:05:00 AM,042XX N PULASKI RD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1723,17,39,16,3,1148963,1927948,2018,09/11/2018 04:02:09 PM,41.95822211,-87.72775083,"(41.958222108, -87.727750826)"
11435947,JB421578,09/04/2018 11:36:00 AM,073XX S STATE ST,326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,323,3,6,69,3,1177554,1856299,2018,09/11/2018 04:02:09 PM,41.76101006,-87.62481429,"(41.761010056, -87.624814287)"
11435997,JB421661,09/04/2018 11:45:00 AM,071XX S JEFFERY BLVD,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,333,3,5,43,3,1190776,1858184,2018,09/11/2018 04:02:09 PM,41.76587359,-87.57629471,"(41.76587359, -87.576294705)"
11439032,JB425689,09/04/2018 12:00:00 PM,055XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2011,20,40,4,5,1158670,1936649,2018,09/11/2018 04:02:09 PM,41.98190431,-87.69182473,"(41.981904308, -87.691824725)"
11436653,JB422629,09/04/2018 12:00:00 PM,033XX N SEMINARY AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1924,19,44,6,5,1168359,1922295,2018,09/11/2018 04:02:09 PM,41.94231178,-87.65660829,"(41.942311779, -87.656608294)"
11436027,JB421636,09/04/2018 12:11:00 PM,075XX N SACRAMENTO AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2411,24,50,2,3,1155173,1949646,2018,09/11/2018 04:02:09 PM,42.01763978,-87.70433463,"(42.017639781, -87.704334633)"
11436566,JB422546,09/04/2018 12:30:00 PM,054XX N CAMPBELL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2011,20,40,4,5,1158693,1935974,2018,09/11/2018 04:02:09 PM,41.98005161,-87.69175873,"(41.980051605, -87.691758732)"
11437081,JB421697,09/04/2018 12:50:00 PM,026XX E 91ST ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,423,4,7,48,5,1195355,1845139,2018,09/12/2018 04:00:35 PM,41.72996527,-87.55994122,"(41.729965269, -87.559941215)"
11436064,JB421774,09/04/2018 01:00:00 PM,027XX W LAKE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1222,12,27,27,3,1158115,1901079,2018,09/11/2018 04:02:09 PM,41.88430915,-87.6948401,"(41.884309147, -87.694840099)"
11436717,JB421776,09/04/2018 01:15:00 PM,001XX W 79TH ST,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,623,6,17,69,3,1176520,1852598,2018,09/11/2018 04:02:09 PM,41.75087739,-87.62871504,"(41.750877385, -87.628715036)"
11436470,JB421981,09/04/2018 01:30:00 PM,015XX N SEDGWICK ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1821,18,27,8,3,1173358,1910787,2018,09/11/2018 04:02:09 PM,41.91062359,-87.63857759,"(41.910623586, -87.638577589)"
11436113,JB421809,09/04/2018 01:45:00 PM,060XX S LOOMIS BLVD,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,713,7,16,67,3,1168030,1864724,2018,09/11/2018 04:02:09 PM,41.78433929,-87.65947837,"(41.784339285, -87.659478372)"
11436251,JB421922,09/04/2018 02:05:00 PM,083XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,632,6,6,44,3,1180364,1849889,2018,09/11/2018 04:02:09 PM,41.74335633,-87.61471177,"(41.743356333, -87.614711765)"
11463583,JB458272,09/04/2018 03:00:00 PM,033XX W VAN BUREN ST,610,BURGLARY,FORCIBLE ENTRY,OTHER,FALSE,FALSE,1134,11,28,27,5,,,2018,10/02/2018 04:05:11 PM,,,
11436480,JB421930,09/04/2018 03:00:00 PM,068XX S STONY ISLAND AVE,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,332,3,5,43,3,1188040,1859976,2018,09/11/2018 04:02:09 PM,41.77085663,-87.58626587,"(41.770856634, -87.586265868)"
11436246,JB421969,09/04/2018 03:12:00 PM,081XX S DOBSON AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,631,6,8,44,5,1184637,1851338,2018,09/11/2018 04:02:09 PM,41.74723355,-87.59901011,"(41.747233553, -87.599010107)"
11438436,JB424917,09/04/2018 04:00:00 PM,040XX S OAKENWALD AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,214,2,4,36,5,1183894,1878756,2018,09/11/2018 04:02:09 PM,41.8224883,-87.60087679,"(41.822488299, -87.600876789)"
11436465,JB422224,09/04/2018 04:10:00 PM,041XX S WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,921,9,12,58,5,1161059,1877079,2018,09/11/2018 04:02:09 PM,41.81839005,-87.68469507,"(41.818390054, -87.68469507)"
11436340,JB422127,09/04/2018 04:45:00 PM,009XX W BLACKHAWK ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,FALSE,FALSE,1822,18,32,8,3,1169893,1909955,2018,09/11/2018 04:02:09 PM,41.90841684,-87.65133093,"(41.908416842, -87.651330926)"
11436204,JB422159,09/04/2018 05:00:00 PM,002XX W KINZIE ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1831,18,42,8,3,1173943,1902913,2018,10/01/2018 04:07:00 PM,41.88900389,-87.63666343,"(41.88900389, -87.636663433)"
11436645,JB422610,09/04/2018 05:00:00 PM,013XX W ARGYLE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,2033,20,48,3,5,1166432,1933324,2018,09/11/2018 04:02:09 PM,41.97261733,-87.66337394,"(41.972617333, -87.663373937)"
24162,JB419467,09/04/2018 05:46:00 PM,001XX N JEFFERSON ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,121,1,42,28,01A,1172313,1900889,2018,09/11/2018 04:02:09 PM,41.88348607,-87.6427092,"(41.883486065, -87.642709199)"
11436468,JB422408,09/04/2018 06:15:00 PM,011XX W BELMONT AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1933,19,44,6,5,1168256,1921403,2018,09/11/2018 04:02:09 PM,41.93986632,-87.65701273,"(41.939866322, -87.65701273)"
11436398,JB422272,09/04/2018 06:28:00 PM,041XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,213,2,3,38,3,1177844,1877587,2018,09/11/2018 04:02:09 PM,41.81941985,-87.62310689,"(41.819419851, -87.623106888)"
11436779,JB422850,09/04/2018 06:30:00 PM,014XX W FARRAGUT AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2013,20,48,77,5,1165582,1934964,2018,09/11/2018 04:02:09 PM,41.97713575,-87.66645259,"(41.977135746, -87.666452591)"
11436778,JB422799,09/04/2018 07:00:00 PM,023XX W WABANSIA AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1434,14,1,24,5,1160330,1911399,2018,09/11/2018 04:02:09 PM,41.91258256,-87.68642059,"(41.912582561, -87.686420586)"
11436402,JB422341,09/04/2018 07:13:00 PM,081XX S KEDZIE AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,RESTAURANT,FALSE,FALSE,834,8,18,70,3,1156463,1850452,2018,09/11/2018 04:02:09 PM,41.74541565,-87.70227172,"(41.745415648, -87.702271724)"
11436941,JB422901,09/04/2018 07:15:00 PM,014XX W FARRAGUT AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2013,20,48,77,5,1165521,1934962,2018,09/11/2018 04:02:09 PM,41.97713156,-87.66667697,"(41.977131561, -87.666676972)"
11436348,JB422370,09/04/2018 07:20:00 PM,049XX N KEDZIE AVE,330,ROBBERY,AGGRAVATED,SMALL RETAIL STORE,FALSE,FALSE,1713,17,33,14,3,1154151,1932698,2018,09/12/2018 04:00:35 PM,41.97115421,-87.70855041,"(41.971154212, -87.708550409)"
11436519,JB422398,09/04/2018 07:40:00 PM,062XX N RICHMOND ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,2413,24,50,2,5,1155547,1941325,2018,09/11/2018 04:02:09 PM,41.99479908,-87.70318376,"(41.994799083, -87.703183762)"
24164,JB422343,09/04/2018 07:50:00 PM,070XX S CRANDON AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,331,3,5,43,01A,1192540,1858765,2018,09/11/2018 04:02:09 PM,41.76742511,-87.56981026,"(41.767425113, -87.56981026)"
11436706,JB422718,09/04/2018 08:00:00 PM,036XX W ROOSEVELT RD,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1011,10,24,29,3,1151978,1894462,2018,09/11/2018 04:02:09 PM,41.86627446,-87.71755036,"(41.866274462, -87.717550361)"
11436621,JB422578,09/04/2018 08:00:00 PM,081XX S WESTERN AVE,650,BURGLARY,HOME INVASION,APARTMENT,FALSE,FALSE,835,8,18,70,5,1161790,1850661,2018,09/11/2018 04:02:09 PM,41.74588031,-87.68274674,"(41.745880313, -87.682746737)"
11436850,JB422920,09/04/2018 09:00:00 PM,002XX W CERMAK RD,620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,FALSE,FALSE,914,9,25,34,5,1175056,1889743,2018,09/11/2018 04:02:09 PM,41.85283969,-87.63297072,"(41.852839689, -87.632970719)"
11436704,JB422614,09/04/2018 09:40:00 PM,063XX S CALIFORNIA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,825,8,15,66,5,1158802,1862482,2018,09/11/2018 04:02:09 PM,41.77838039,-87.69337321,"(41.778380394, -87.693373208)"
11437257,JB422577,09/04/2018 10:15:00 PM,033XX W LAWRENCE AVE,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,1713,17,33,14,3,1153037,1931689,2018,09/11/2018 04:02:09 PM,41.96840767,-87.71267361,"(41.968407674, -87.712673606)"
11436601,JB422637,09/04/2018 10:28:00 PM,055XX N HARLEM AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,TRUE,FALSE,1612,16,41,10,3,1127370,1936569,2018,09/11/2018 04:02:09 PM,41.98227034,-87.80694126,"(41.982270338, -87.806941262)"
11437541,JB422616,09/04/2018 10:40:00 PM,0000X N LOREL AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1522,15,28,25,3,1140719,1899740,2018,09/11/2018 04:02:09 PM,41.88097217,-87.75875396,"(41.880972165, -87.758753958)"
11436637,JB422649,09/04/2018 11:05:00 PM,002XX W GARFIELD BLVD,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,TRUE,FALSE,935,9,3,37,3,1175445,1868497,2018,09/11/2018 04:02:09 PM,41.79453011,-87.63217935,"(41.794530106, -87.632179351)"
11436825,JB422882,09/04/2018 11:30:00 PM,025XX W ARMITAGE AVE,610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1431,14,1,22,5,1158892,1913194,2018,09/11/2018 04:02:09 PM,41.91753782,-87.6916541,"(41.917537819, -87.691654096)"
11436853,JB422993,09/05/2018 01:00:00 AM,013XX N CLEAVER ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1433,14,1,24,5,1166477,1909032,2018,09/12/2018 04:05:26 PM,41.90595792,-87.66390602,"(41.905957915, -87.663906017)"
11441944,JB429546,09/05/2018 01:30:00 AM,005XX W 87TH ST,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,2223,22,21,71,3,1174348,1847124,2018,09/13/2018 03:56:52 PM,41.73590456,-87.63683663,"(41.735904563, -87.636836626)"
11436770,JB422809,09/05/2018 02:00:00 AM,052XX N GLENWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2013,20,48,77,5,1166041,1934855,2018,09/12/2018 04:05:26 PM,41.97682683,-87.66476778,"(41.976826829, -87.664767776)"
11436711,JB422696,09/05/2018 02:00:00 AM,001XX W 87TH ST,320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,FALSE,FALSE,622,6,21,44,3,1176740,1847273,2018,09/12/2018 04:05:26 PM,41.73625998,-87.62806878,"(41.736259984, -87.628068782)"
11436733,JB422738,09/05/2018 02:20:00 AM,070XX S MERRILL AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,331,3,5,43,3,1191762,1858706,2018,09/12/2018 04:05:26 PM,41.76728213,-87.57266382,"(41.767282129, -87.572663824)"
11439664,JB426340,09/05/2018 02:30:00 AM,039XX W WILCOX ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1122,11,28,26,5,1150195,1899047,2018,09/12/2018 04:05:26 PM,41.87889113,-87.72397647,"(41.878891134, -87.723976472)"
11436713,JB422711,09/05/2018 02:53:00 AM,031XX N MILWAUKEE AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GAS STATION,FALSE,FALSE,2523,25,30,21,3,1150203,1920878,2018,09/12/2018 04:05:26 PM,41.93879735,-87.72337707,"(41.938797346, -87.723377074)"
11436736,JB422741,09/05/2018 03:00:00 AM,055XX W CHICAGO AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,1524,15,37,25,3,1139022,1904789,2018,09/12/2018 04:05:26 PM,41.89485827,-87.7648625,"(41.894858269, -87.764862497)"
11436744,JB422726,09/05/2018 03:25:00 AM,061XX N WESTERN AVE,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,2413,24,50,2,5,1159212,1940625,2018,09/12/2018 04:05:26 PM,41.99280346,-87.68972151,"(41.992803458, -87.689721508)"
11437224,JB423340,09/05/2018 03:30:00 AM,011XX W WILSON AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER,FALSE,FALSE,1913,19,46,3,5,1167833,1930701,2018,09/12/2018 04:05:26 PM,41.96538956,-87.65829821,"(41.965389556, -87.658298213)"
11436728,JB422721,09/05/2018 03:47:00 AM,002XX E 75TH ST,610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,623,6,6,69,5,1179024,1855334,2018,09/12/2018 04:05:26 PM,41.75832864,-87.61945603,"(41.758328638, -87.619456033)"
11436727,JB422733,09/05/2018 03:50:00 AM,095XX S MICHIGAN AVE,031A,ROBBERY,ARMED: HANDGUN,PARK PROPERTY,FALSE,FALSE,511,5,6,49,3,1178833,1841713,2018,09/12/2018 04:05:26 PM,41.72095532,-87.62056948,"(41.720955324, -87.620569476)"
11437788,JB422740,09/05/2018 05:32:00 AM,015XX W JARVIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA PLATFORM,TRUE,FALSE,2422,24,49,1,3,1164793,1949134,2018,09/25/2018 04:08:11 PM,42.0160354,-87.66894978,"(42.016035402, -87.668949781)"
11442221,JB429838,09/05/2018 06:00:00 AM,018XX E 67TH ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,332,3,5,43,5,1189488,1860914,2018,09/13/2018 03:56:52 PM,41.77339594,-87.58092805,"(41.773395944, -87.580928049)"
11437978,JB423192,09/05/2018 06:30:00 AM,003XX N CENTRAL AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,1512,15,29,25,3,1138981,1901759,2018,09/12/2018 04:05:26 PM,41.88654432,-87.76508678,"(41.886544315, -87.765086779)"
11437620,JB423933,09/05/2018 07:00:00 AM,061XX S CARPENTER ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,712,7,16,68,5,1170364,1864168,2018,09/12/2018 04:05:26 PM,41.78276304,-87.6509372,"(41.782763043, -87.650937196)"
11440395,JB427633,09/05/2018 07:15:00 AM,0000X E 112TH PL,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,531,5,9,49,5,1178433,1830383,2018,09/12/2018 04:05:26 PM,41.68987332,-87.62237719,"(41.689873321, -87.62237719)"
11437004,JB423089,09/05/2018 07:30:00 AM,076XX S VERNON AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,624,6,6,69,5,1180567,1854466,2018,09/12/2018 04:05:26 PM,41.75591148,-87.61382773,"(41.755911477, -87.613827729)"
11438329,JB422894,09/05/2018 08:33:00 AM,096XX S CHAPPEL AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,431,4,7,51,3,1191535,1841274,2018,09/12/2018 04:05:26 PM,41.71945266,-87.57405963,"(41.719452662, -87.574059634)"
11436993,JB422852,09/05/2018 08:35:00 AM,033XX W 84TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,834,8,18,70,3,1155612,1848697,2018,09/12/2018 04:05:26 PM,41.74061672,-87.70543689,"(41.74061672, -87.705436891)"
11437118,JB422873,09/05/2018 08:45:00 AM,061XX S WABASH AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,FALSE,FALSE,311,3,20,40,3,1177770,1864333,2018,09/12/2018 04:05:26 PM,41.78305133,-87.62377971,"(41.783051325, -87.623779709)"
11436855,JB422884,09/05/2018 08:48:00 AM,030XX N LAMON AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,2521,25,31,19,3,1143170,1919978,2018,09/12/2018 04:05:26 PM,41.93646207,-87.74924791,"(41.936462069, -87.749247907)"
11436857,JB422887,09/05/2018 08:55:00 AM,076XX S JEFFERY BLVD,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,414,4,8,43,5,1190861,1854773,2018,09/12/2018 04:05:26 PM,41.75651147,-87.57609321,"(41.756511471, -87.576093213)"
11453080,JB444492,09/05/2018 09:00:00 AM,120XX S EGGLESTON AVE,610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,FALSE,FALSE,523,5,34,53,5,1175462,1825170,2018,09/23/2018 03:56:26 PM,41.67563481,-87.63340908,"(41.675634814, -87.633409079)"
11437456,JB423801,09/05/2018 10:08:00 AM,026XX N GENEVA TER,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1935,19,43,7,5,1171472,1918125,2018,09/12/2018 04:05:26 PM,41.93080112,-87.64528971,"(41.930801123, -87.645289713)"
11437452,JB423626,09/05/2018 11:27:00 AM,061XX S WOOD ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,714,7,15,67,5,1165402,1863952,2018,09/12/2018 04:05:26 PM,41.78227693,-87.66913554,"(41.782276932, -87.669135535)"
11438610,JB425208,09/05/2018 12:00:00 PM,031XX S MILLARD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1032,10,22,30,5,1152536,1883528,2018,09/12/2018 04:05:26 PM,41.83625925,-87.71579055,"(41.836259254, -87.715790545)"
11441398,JB428906,09/05/2018 01:30:00 PM,083XX S RHODES AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,632,6,6,44,5,1181250,1849793,2018,09/12/2018 04:05:26 PM,41.74307255,-87.61146839,"(41.743072548, -87.611468389)"
11437177,JB423329,09/05/2018 01:43:00 PM,021XX W THOMAS ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1212,12,32,24,5,1161950,1907303,2018,09/12/2018 04:05:26 PM,41.90130915,-87.68058363,"(41.901309148, -87.680583633)"
11437462,JB423824,09/05/2018 02:30:00 PM,030XX S KARLOV AVE,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1031,10,22,30,5,1149530,1884075,2018,09/12/2018 04:05:26 PM,41.83781907,-87.7268066,"(41.837819069, -87.726806596)"
11438370,JB423491,09/05/2018 02:35:00 PM,027XX N SOUTHPORT AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1932,19,32,7,5,1166502,1918485,2018,09/12/2018 04:05:26 PM,41.93189697,-87.66354298,"(41.931896973, -87.66354298)"
11437295,JB423569,09/05/2018 02:50:00 PM,061XX W 63RD PL,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,812,8,13,64,5,1136661,1861790,2018,09/12/2018 04:05:26 PM,41.7769049,-87.77456127,"(41.776904904, -87.774561265)"
11437436,JB423438,09/05/2018 03:27:00 PM,045XX S UNION AVE,031A,ROBBERY,ARMED: HANDGUN,APARTMENT,FALSE,FALSE,925,9,11,61,3,1172390,1874795,2018,09/12/2018 04:05:26 PM,41.8118803,-87.64319648,"(41.811880297, -87.643196481)"
11437363,JB423616,09/05/2018 03:45:00 PM,010XX W 63RD ST,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,724,7,16,68,3,1170288,1863035,2018,09/12/2018 04:05:26 PM,41.77965561,-87.65124878,"(41.779655611, -87.651248784)"
11437957,JB424313,09/05/2018 04:00:00 PM,023XX E 95TH ST,320,ROBBERY,STRONGARM - NO WEAPON,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,431,4,7,51,3,1193439,1842428,2018,09/12/2018 04:05:26 PM,41.72257306,-87.56704836,"(41.722573058, -87.567048361)"
11437773,JB423986,09/05/2018 05:30:00 PM,017XX N HUMBOLDT BLVD,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1421,14,35,23,5,1156105,1911406,2018,09/12/2018 04:05:26 PM,41.91268817,-87.701942,"(41.912688166, -87.701942001)"
11438024,JB424448,09/05/2018 08:00:00 PM,044XX N SPRINGFIELD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,1723,17,39,14,5,1149594,1929196,2018,09/12/2018 04:05:26 PM,41.96163445,-87.72539847,"(41.961634451, -87.725398471)"
24165,JB423805,09/05/2018 08:16:00 PM,086XX S EUCLID AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,412,4,8,45,01A,1190686,1848003,2018,09/12/2018 04:05:26 PM,41.73793821,-87.57695264,"(41.737938208, -87.57695264)"
11437630,JB423888,09/05/2018 08:20:00 PM,002XX N CENTRAL PARK AVE,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,1123,11,28,27,3,1152338,1901562,2018,09/12/2018 04:05:26 PM,41.88575054,-87.7160413,"(41.885750537, -87.716041302)"
11437646,JB423894,09/05/2018 08:25:00 PM,016XX W 37TH PL,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,912,9,11,59,5,1166029,1879863,2018,09/12/2018 04:05:26 PM,41.82592525,-87.66638412,"(41.82592525, -87.666384119)"
11437566,JB423895,09/05/2018 08:27:00 PM,018XX N SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,FALSE,FALSE,1422,14,26,22,3,1154293,1912098,2018,09/12/2018 04:05:26 PM,41.91462348,-87.70858035,"(41.914623484, -87.708580345)"
11437663,JB423926,09/05/2018 08:53:00 PM,045XX N KEDZIE AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,RESTAURANT,FALSE,FALSE,1724,17,33,14,3,1154230,1930048,2018,09/12/2018 04:05:26 PM,41.96388087,-87.708331,"(41.963880871, -87.708330999)"
11438069,JB424502,09/05/2018 09:00:00 PM,030XX W 111TH ST,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,2211,22,19,74,5,1158207,1830861,2018,09/12/2018 04:05:26 PM,41.69161928,-87.69641241,"(41.691619275, -87.69641241)"
11437629,JB423922,09/05/2018 09:09:00 PM,019XX S HOMAN AVE,330,ROBBERY,AGGRAVATED,SIDEWALK,FALSE,FALSE,1024,10,24,29,3,1154009,1890227,2018,09/12/2018 04:05:26 PM,41.85461293,-87.71020717,"(41.854612926, -87.710207174)"
11442059,JB424465,09/05/2018 10:00:00 PM,049XX N WINTHROP AVE,320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,FALSE,FALSE,2024,20,48,3,3,1167976,1933133,2018,09/19/2018 04:22:01 PM,41.97205995,-87.65770192,"(41.972059949, -87.657701922)"
11437871,JB424229,09/05/2018 10:00:00 PM,045XX S KILPATRICK AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,815,8,23,56,5,1145789,1874065,2018,09/12/2018 04:05:26 PM,41.81042184,-87.74078753,"(41.810421842, -87.740787526)"
